"","word_count","sd","ave_sentiment","source","doi","title","comment_rank"
"165",42,1.07741589359434,0.405183777297271,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"166",15,0,0,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"167",92,NA,-0.479020252866001,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"168",125,0.674838898851,-0.292111443637579,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"169",67,1.07765003958433,0.831640864721229,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"170",28,NA,0.266349503467296,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"171",40,NA,0.718157887463645,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"172",156,0.320873382233462,-0.00682987292864955,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"173",18,0.326084281471254,-0.251644786204764,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"174",55,0.385601806395109,0.354183917964738,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"175",35,0.68035696779387,0.624923152514822,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"176",114,0.510818849306088,0.503485596546215,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"177",180,0.70679967905199,0.61374065895809,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"178",126,0.875858237004373,0.926993188698555,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"179",66,0.847996072310188,0.757321293926057,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"180",12,0,0,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"181",87,0.363314302260759,-0.117274083358926,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"182",72,0.390195967462563,-0.505943979858347,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"183",30,0,0,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"184",9,NA,0,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"185",79,NA,0.572233118111306,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"186",44,0.85533967819507,-0.297534475304502,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"187",7,0.594493516574362,0.458780758163167,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"188",24,NA,0,"medrxiv","10.1101/2020.03.09.20033217","Aerosol and surface stability of HCoV-19 (SARS-CoV-2) compared to SARS-CoV-1","10"
"189",143,0.508413289685186,0.268054350201279,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"190",44,0.0736888093078152,0.0676848260509846,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"191",95,0.338291771749453,0.349500525803878,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"192",32,1.32174691187779,1.02001457278344,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"193",10,NA,0.492773964041167,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"194",134,0.676443325777568,0.540081814237092,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"195",91,0.646742622751333,0.714079856910345,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"196",133,0.340083422458118,0.353531043149938,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"197",76,0.0853283037911519,-0.0767263387092224,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"198",56,0.364614470555304,0.403524708118195,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"199",32,NA,0.561396080283485,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"200",49,1.02490538740632,0.646405152012649,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"201",41,NA,0.437047573532943,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"202",42,NA,0.431813282035417,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"203",108,0.0690249724652063,0.0266569315459593,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"204",91,0.185966734979386,0.210486438088709,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"205",22,0.382139396891876,-0.323162754961772,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"206",23,0.654195413441192,0.50485372741298,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"207",111,1.43408559497296,1.02785164611641,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"208",70,0,0,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"209",16,0,0,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"210",52,NA,0,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"211",41,0,0,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"212",11,NA,0.0816856247314514,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"213",32,0.376795852028777,-0.240420996956933,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"214",63,0.289234400086634,0.299564345478773,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"215",29,NA,0.490119446205851,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"216",69,0.187737510339775,0.0500992925124141,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"217",82,NA,0,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"218",221,0.518391213557487,0.419735816950312,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"219",8,0,0,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"220",40,0,0,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"221",28,0.190078377630914,0.146686716959389,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"222",191,1.00730176472826,-0.231577936367579,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"223",62,0.297755773621525,0.526445258084773,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"224",39,0.812700936830766,0.976985624089396,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"225",56,0.584741149253355,0.494496412223348,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"226",21,NA,0.716078114238683,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"227",66,1.53906534433797,1.3242872065901,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"228",49,0.308300878632582,0.339814507363347,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"229",96,0.272543568508871,-0.155058487684342,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"230",16,0.77262276,0.596246125019903,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"231",25,0.120096831623501,0.642709580751167,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"232",26,NA,0.551530573770734,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"233",79,0.373040005348071,-0.138202370544941,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"234",54,0.496281684512778,0.382989016928642,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"235",11,NA,0,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"236",58,0.0841666451486693,-0.064952831606746,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"237",21,NA,-0.0609504426315192,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"238",78,0,0,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"239",39,1.22120047872267,0.0555831361387229,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"240",96,NA,1.00277065296428,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"241",42,0.0424112301372456,0.0358657863699617,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"242",155,0.151755925073229,0.144875884660823,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"243",187,0.568702609358116,0.0830114749905277,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"244",7,NA,0.00598782014535804,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"245",50,0.245815630731182,0.341564612170424,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"246",95,0.383386211162227,0.382465744359221,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"247",231,0.502589242117745,0.0470642029654567,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"248",364,0.633182601509746,0.564611026854257,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"249",93,0,0,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"250",84,0.337254638114312,0.38267271015443,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"251",28,NA,2.42642825448203,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"252",37,0.340916747930348,0.42191992242048,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"253",13,NA,0,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"254",25,1.52769599470113,1.42898167926364,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"255",214,0.0258641776768442,1.10086379141307,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"256",139,0.957535551270551,0.623455725898069,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"257",101,NA,0.260682381630093,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"258",61,0.513655457008884,0.158165341899521,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"259",41,0.372667075230044,0.335694008365814,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"260",9,NA,0,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"261",27,0.275735351982945,0.212789660960583,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"262",26,0.071859774188009,-0.0554554099654088,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"263",11,NA,0,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"264",41,0,0,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"265",41,0.68699475393343,0.580968932099479,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"266",88,0.0511602263162374,0.0265179091952419,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"267",116,0.71786373622124,0.857490183093868,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"268",53,0.679594092038522,0.386588347161565,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"269",177,NA,0.0881802656570801,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"270",51,0.612796974555571,0.250020741956728,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"271",106,0.138610274451276,0.189574657092127,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"272",111,0.969845059784703,-0.085151389184653,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"273",47,0.041380253726037,-0.0400792503304223,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"274",55,NA,0.194385051115934,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"275",22,0,0,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"276",47,0.321967012906448,0.393311462334,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"277",174,0.43644217262255,0.188067724446764,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"278",21,0.582895215555921,0.449830151997929,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"279",49,1.10549983860998,0.56572757750541,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"280",55,0.0239381827605702,0.0202437360622964,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"281",75,0.0202832662042567,0.017152893000575,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"282",186,1.00372684125443,-0.399474020951005,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"283",76,0.752939133096176,0.213539060055282,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"284",18,NA,-0.439363176018962,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"285",18,NA,0.845298780282774,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"286",47,0.625724110634057,0.625090823478993,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"287",39,0.367271579162394,-0.283429724365767,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"288",56,0.845283537384351,1.0319501465842,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"289",100,0.309640209841416,0.142869343758506,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"290",77,0.279406648572203,0.582161130915951,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"291",31,NA,0.867426899967649,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"292",16,NA,0.441074417,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"293",14,NA,0.887998398181704,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"294",172,0.363078233691528,0.161737043072615,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"295",43,0.4154052436191,0.386454815941407,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"296",125,0.281488628935194,-0.123582844279299,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"297",120,0.578318980733324,0.306238798393105,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"298",99,0.320691077274846,0.576401736977537,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"299",19,NA,1.07003192535851,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"300",58,0.435348543017465,0.202193130304468,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"301",230,0.610262695988781,0.832471278096475,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"302",13,NA,0,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"303",146,0.27354611357908,0.300307167923364,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"304",159,0.585650712719443,-0.221928242409503,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"305",34,0.233009931914741,0.255372995986142,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"306",137,0.533775522137426,0.493479048021865,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"307",28,0,0,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"308",17,NA,-2.45985943107646,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"309",89,0.35789887206298,-0.480002906214748,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"310",14,NA,0,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"311",209,1.79630342915958,1.27570791655069,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
"312",247,0.268179122520606,0.304414577042145,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"313",326,0.590304005527457,0.604707126589914,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"314",102,NA,0,"medrxiv","10.1101/2020.03.22.20040758","Efficacy of hydroxychloroquine in patients with COVID-19: results of a randomized clinical trial","7"
"315",119,0.0926091426809995,0.0901179993052926,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"316",14,NA,0,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"317",14,NA,0.327988953060748,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"318",80,1.22923689105572,0.456381058590992,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"319",120,0.421141746976767,0.385324693826649,"medrxiv","10.1101/2020.04.05.20054361","Population-level COVID-19 mortality risk for non-elderly individuals overall and for non-elderly individuals without underlying diseases in pandemic epicenters","8"
"320",46,0.681576447609446,0.215373672147757,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"321",12,0,0,"medrxiv","10.1101/2020.03.27.20043752","Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","6"
"322",91,0.133431976626752,-0.0128304787674107,"medrxiv","10.1101/2020.03.11.20031096","Relationship between the ABO Blood Group and the COVID-19 Susceptibility","5"
"323",85,0.694297708727016,1.08276834098314,"medrxiv","10.1101/2020.03.24.20042937","Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study","2"
